STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG,TOWERCOUNT,POP_DENS,TOWER_DENS
Missouri,PUTNAM,171,C29171,4677,524.8570021500001,1.0,54,8.910998578358205,10.288516639541225
New York,PUTNAM,79,C36079,97640,248.65339434,2.0,54,392.6751141248869,21.71697681559186
Ohio,PUTNAM,137,C39137,34443,489.18810954,1.0,54,70.4084979342362,11.03869839575169
Tennessee,PUTNAM,141,C47141,79809,406.628937,2.0,54,196.2698488425579,13.279920607322643
West Virginia,PUTNAM,79,C54079,57374,353.93640867000005,1.0,54,162.10256586937865,15.256977998651735
Florida,ST. JOHNS,109,C12109,273175,829.82830437,3.0,18,329.19460394568324,2.169123408445977
Florida,ST. LUCIE,111,C12111,328876,694.7851014,4.0,7,473.3492404159373,1.00750577205742
Florida,SANTA ROSA,113,C12113,187714,1234.50652143,4.0,12,152.05589986074764,0.9720483279504841
Florida,SARASOTA,115,C12115,433908,985.40036985,4.0,11,440.33675374614535,1.116297531091291
Florida,SEMINOLE,117,C12117,470586,348.8253912,4.0,14,1349.0589041730286,4.013469303893953
Georgia,SEMINOLE,253,C13253,9105,259.14601596,2.0,14,35.13463236650872,5.402359726865701
Oklahoma,SEMINOLE,133,C40133,23530,646.9922920500001,2.0,14,36.36828489168706,2.163858854584016
Florida,SUWANNEE,121,C12121,43427,699.2448375900001,2.0,5,62.1055711325298,0.7150571203690078
Florida,TAYLOR,123,C12123,21690,1527.16241145,2.0,50,14.20281159186332,3.2740460101114155
Georgia,TAYLOR,269,C13269,7801,383.53170531,1.0,50,20.339909040100423,13.036731854954763
Iowa,TAYLOR,173,C19173,5889,540.0533736,1.0,50,10.904477756974057,9.258344164522038
Kentucky,TAYLOR,217,C21217,25965,279.61585665,1.0,50,92.85954062505417,17.881675452542687
Texas,TAYLOR,441,C48441,143142,928.58554464,3.0,50,154.15057969214266,5.384533529367435
West Virginia,TAYLOR,91,C54091,16689,177.45307632,1.0,50,94.04739746469558,28.176462779284435
Wisconsin,TAYLOR,119,C55119,19911,994.50201903,1.0,50,20.021075492054248,5.027641879376788
Florida,VOLUSIA,127,C12127,551829,1446.89847198,4.0,28,381.3875062324537,1.93517379016121
Florida,WAKULLA,129,C12129,33756,926.14349958,2.0,10,36.44791548535203,1.079746281708497
Florida,WALTON,131,C12131,75211,1423.67752917,3.0,15,52.82867676070423,1.0536093808227034
Georgia,WALTON,297,C13297,96630,333.3313503,2.0,15,289.8917245948588,4.5000267711092645
Georgia,APPLING,1,C13001,18314,517.43300193,2.0,2,35.393954254347264,0.38652347116246877
Georgia,ATKINSON,3,C13003,8264,348.01199589000004,1.0,3,23.746307879030965,0.8620392502068356
Georgia,BACON,5,C13005,11116,288.70784631000004,2.0,1,38.502590567158315,0.3463709119031874
Georgia,BANKS,11,C13011,18018,236.77285476,1.0,2,76.09825044456038,0.8446914246260449
Georgia,BARROW,13,C13013,83288,164.57707539,2.0,9,506.07291326955203,5.468562361235675
Georgia,BARTOW,15,C13015,108726,474.2162435400001,2.0,6,229.2751492196175,1.265245567129946
Georgia,BERRIEN,19,C13019,18160,462.50516949,2.0,28,39.264425995551264,6.05398638697927
Michigan,BERRIEN,21,C26021,154234,1597.4375001,2.0,28,96.55088226634525,1.752807230220099
Georgia,BLECKLEY,23,C13023,12537,221.34354255,1.0,3,56.64045969250708,1.3553591694785134
Georgia,BRANTLEY,25,C13025,17976,451.72289019,2.0,2,39.79430839211863,0.44274931455405686
Georgia,BROOKS,27,C13027,16297,502.8258440400001,2.0,3,32.4108241315925,0.5966280443933085
Texas,BROOKS,47,C48047,7053,953.16726999,2.0,3,7.399540691398263,0.31474013999992617
Georgia,BRYAN,29,C13029,44426,459.043845,3.0,7,96.7794263748379,1.524908802556758
Oklahoma,BRYAN,13,C40013,45998,953.18303574,2.0,7,48.25725833893973,0.7343815130496502
Georgia,BULLOCH,31,C13031,80942,695.58956844,3.0,9,116.36459727469573,1.2938664419859425
Georgia,BURKE,33,C13033,24347,843.41193885,2.0,17,28.86726981028673,2.0156224042998088
North Carolina,BURKE,23,C37023,87532,519.4280426400001,2.0,17,168.5161231479098,3.2728306145346466
North Dakota,BURKE,13,C38013,2201,1140.39704805,1.0,17,1.9300295487116155,1.4907088745160137
Georgia,BUTTS,35,C13035,25426,189.93952887,1.0,2,133.86365729801443,1.0529667057186693
Georgia,CAMDEN,39,C13039,54619,789.80119179,3.0,15,69.15537804673588,1.8992121252696648
Missouri,CAMDEN,29,C29029,42734,715.8172593,2.0,15,59.6995943375125,2.095506891614844
New Jersey,CAMDEN,7,C34007,523339,229.7156355,3.0,15,2278.2036532293423,6.529812377529696
North Carolina,CAMDEN,29,C37029,10350,313.38902010000004,2.0,15,33.02604538186243,4.7863833886757154
Georgia,CANDLER,43,C13043,10953,251.3702217,1.0,3,43.57318033108931,1.1934587874853275
Georgia,CATOOSA,47,C13047,67817,164.10033198000002,2.0,1,413.2654649855632,0.6093832888295903
Georgia,CHARLTON,49,C13049,12459,790.28776515,2.0,8,15.765143469778033,1.0122894915982363
Georgia,CHATHAM,51,C13051,293520,636.33397971,4.0,8,461.26721086585303,1.2572014468952113
North Carolina,CHATHAM,37,C37037,76189,716.08800822,2.0,8,106.39614003505676,1.1171811157522138
Georgia,CHATTOOGA,55,C13055,24938,316.71244956000004,2.0,5,78.74019488228417,1.578719121065927
Georgia,CLAYTON,63,C13063,297436,145.79825637,3.0,2,2040.0518319312464,1.3717585174163494
Iowa,CLAYTON,43,C19043,17028,800.6667275100002,2.0,2,21.26727565282438,0.2497918211513317
Georgia,CLINCH,65,C13065,6718,832.31165706,1.0,1,8.07149574683382,0.12014730197728225
Georgia,COLQUITT,71,C13071,45835,562.25852124,2.0,4,81.5194403793399,0.7114165190735455
Georgia,COOK,75,C13075,17209,235.55721306,2.0,28,73.0565614036901,11.886708811106528
Illinois,COOK,31,C17031,5272775,1651.13598351,5.0,28,3193.422620946754,1.6958021798106142
Minnesota,COOK,31,C27031,5590,3373.52144337,1.0,28,1.657022222575777,0.8299932420773122
Georgia,COWETA,77,C13077,146099,450.4687863,2.0,8,324.3265780965832,1.775927709821878
Georgia,CRISP,81,C13081,20073,283.78195482,2.0,3,70.73388444565511,1.0571496703879109
Georgia,DADE,83,C13083,16217,175.91852577,1.0,2,92.18471976739099,1.1368899274513287
Missouri,DADE,57,C29057,7519,511.36549425,1.0,2,14.703768800489417,0.3911096901313849
Georgia,DAWSON,85,C13085,26760,216.57281607,1.0,16,123.5612136628944,7.38781546564391
Montana,DAWSON,21,C30021,8924,2407.52628753,1.0,16,3.7067092667783794,0.6645825668809286
Nebraska,DAWSON,47,C31047,24096,1029.7244061,2.0,16,23.40043593922543,1.5538138073854868
Texas,DAWSON,115,C48115,12428,911.23589349,1.0,16,13.63861991037383,1.755857085339405
Georgia,DECATUR,87,C13087,29305,629.45902149,2.0,25,46.55585034055399,3.9716644207945735
Indiana,DECATUR,31,C18031,26440,377.09160996,1.0,25,70.11558810020891,6.629688738673309
Iowa,DECATUR,53,C19053,7645,538.8661332600001,1.0,25,14.187197020064588,4.6393711641807025
Kansas,DECATUR,39,C20039,2755,903.17409117,1.0,25,3.050353223076945,2.7680156289264475
Tennessee,DECATUR,39,C47039,11430,348.36468342,1.0,25,32.81044418104695,7.176387616152
Georgia,DODGE,91,C13091,19846,508.19618382,1.0,16,39.05184775458552,3.148390426652063
Minnesota,DODGE,39,C27039,20867,444.02846241,1.0,16,46.99473517247676,3.603372611106667
Nebraska,DODGE,53,C31053,37166,548.48386398,2.0,16,67.76133709806862,2.9171323079403164
Wisconsin,DODGE,27,C55027,89297,916.25864187,2.0,16,97.45828952592795,1.7462318246019994
Georgia,DOOLY,93,C13093,11183,401.32970709,1.0,6,27.864869712951904,1.4950301196254263
Georgia,DOUGHERTY,95,C13095,85747,337.94913048,2.0,7,253.72753549686837,2.0713176536532805
Georgia,EARLY,99,C13099,10781,521.5584426,2.0,6,20.67074199059279,1.1503984040771424
Georgia,ECHOLS,101,C13101,3694,424.96703262000005,1.0,4,8.692438981032975,0.9412494835985895
Georgia,EFFINGHAM,103,C13103,64648,487.77847833,2.0,10,132.5355727487904,2.0501109508227695
Illinois,EFFINGHAM,49,C17049,34654,484.84039188,2.0,10,71.47506804378833,2.062534427303871
Georgia,EMANUEL,107,C13107,22739,697.1517360600001,2.0,2,32.61700261769552,0.28688159213417935
Georgia,EVANS,109,C13109,10729,188.75610663,2.0,1,56.84054514342681,0.5297841843920851
Georgia,FANNIN,111,C13111,25270,396.2677301700001,1.0,6,63.77001727887126,1.5141278340847943
Texas,FANNIN,147,C48147,35615,907.95826563,2.0,6,39.22537119620583,0.66082332493959
Georgia,FLOYD,115,C13115,98532,523.69925673,2.0,17,188.14615207827086,3.2461378895491872
Indiana,FLOYD,43,C18043,80437,151.03578555,2.0,17,532.5691504638253,11.255610674049292
Iowa,FLOYD,67,C19067,15615,506.41338267,1.0,17,30.834493191455376,3.3569413016634093
Kentucky,FLOYD,71,C21071,35808,399.69999927,2.0,17,89.58719055641394,4.253189900187213
Texas,FLOYD,153,C48153,5371,1002.5421978,2.0,17,5.357380479132187,1.695689222588851
Virginia,FLOYD,63,C51063,15470,385.6227882,1.0,17,40.11692377468267,4.40845316205304
Georgia,FORSYTH,117,C13117,251239,249.68020116,2.0,5,1006.2431816089459,2.0025616675932993
North Carolina,FORSYTH,67,C37067,382522,416.51493663,2.0,5,918.3872326283541,1.2004371416916597
Georgia,GILMER,123,C13123,31286,435.30630156,2.0,2,71.8712315624214,0.4594465995168535
West Virginia,GILMER,21,C54021,7406,343.51189899,1.0,2,21.5596607330787,0.5822214618708803
Georgia,GLASCOCK,125,C13125,2884,145.91146752,1.0,2,19.765410142315865,1.3706941846266205
Georgia,GLYNN,127,C13127,84424,591.22375533,3.0,4,142.79534480626126,0.6765628011288793
Georgia,GORDON,129,C13129,57400,362.27561565,2.0,4,158.44290236595722,1.10413172380458
Georgia,GRADY,131,C13131,26150,464.9104512,2.0,11,56.247391153507365,2.3660470466102526
Oklahoma,GRADY,51,C40051,54565,1116.08680521,2.0,11,48.889566425555216,0.9855864211144642
Georgia,GWINNETT,135,C13135,956460,441.193623,3.0,7,2167.891714971592,1.586604981368917
Georgia,HABERSHAM,137,C13137,45948,281.87397186000004,1.0,2,163.0090202965645,0.7095369561093606
Georgia,HALL,139,C13139,202853,433.61085924,2.0,9,467.82269326821114,2.0755937745135147
Nebraska,HALL,79,C31079,62826,557.71839045,3.0,9,112.64824878610922,1.613717631354826
Texas,HALL,191,C48191,2817,913.22400702,1.0,9,3.0846758060953015,0.9855194268675086
Georgia,HANCOCK,141,C13141,8698,482.6394448200001,1.0,39,18.02173463721746,8.080566231909414
Illinois,HANCOCK,67,C17067,17592,822.65120145,1.0,39,21.384518698802662,4.740769834318462
Indiana,HANCOCK,59,C18059,79788,310.12599072,2.0,39,257.2760825842465,12.575534191589732
Iowa,HANCOCK,81,C19081,10795,578.8226429700001,1.0,39,18.649926935493948,6.737815196704622
Kentucky,HANCOCK,91,C21091,9093,200.93107788,1.0,39,45.25432350206432,19.40964056505563
Maine,HANCOCK,9,C23009,55442,2368.60330161,2.0,39,23.40704328256009,1.6465399661264808
Mississippi,HANCOCK,45,C28045,46025,558.34613991,3.0,39,82.43094508975881,6.98491441282041
Ohio,HANCOCK,63,C39063,74885,539.03705778,2.0,39,138.92365825164325,7.235124086017342
Tennessee,HANCOCK,67,C47067,6660,225.73384392,1.0,39,29.50377260381169,17.276983957187028
West Virginia,HANCOCK,29,C54029,29091,88.85621121000001,1.0,39,327.3941078946888,43.8911354298335
Georgia,HARALSON,143,C13143,29903,286.03423797,1.0,4,104.5434288294407,1.398433987619178
Georgia,HARRIS,145,C13145,34598,477.731163,1.0,28,72.42148446573079,5.861036953120013
Texas,HARRIS,201,C48201,4726200,1795.3445679,5.0,28,2632.475171898728,1.5595892009048367
Georgia,HART,147,C13147,25791,259.54189911000003,1.0,28,99.37123866489534,10.788238853154471
Kentucky,HART,99,C21099,19277,422.06688966,1.0,28,45.67285535126617,6.634019556131414
Georgia,HEARD,149,C13149,11409,304.13414694,1.0,3,37.51305177267972,0.9864068307304685
Georgia,IRWIN,155,C13155,9611,366.42503976,1.0,6,26.229102700773353,1.6374426823914279
Georgia,JASPER,159,C13159,14558,377.23467678,1.0,46,38.591362078015166,12.194000931368992
Illinois,JASPER,79,C17079,9278,503.2474707,1.0,46,18.436257587334953,9.140632129956971
Indiana,JASPER,73,C18073,32881,567.0570371700001,1.0,46,57.98534864164376,8.112058749781372
Iowa,JASPER,99,C19099,37808,740.3523125700002,2.0,46,51.06757871634967,6.21325809604339
Mississippi,JASPER,61,C28061,16343,684.3591452100001,2.0,46,23.880735889026578,6.7216169056796335
Missouri,JASPER,97,C29097,122722,647.74601151,3.0,46,189.46006277046044,7.101548937795326
South Carolina,JASPER,53,C45053,28355,708.6636523200001,3.0,46,40.011929364759034,6.491090639319046
Texas,JASPER,241,C48241,32905,979.48705335,2.0,46,33.59411427385356,4.696335683322486
Georgia,JEFF DAVIS,161,C13161,14730,338.78397462000004,1.0,11,43.47903414416822,3.2469068267878503
Texas,JEFF DAVIS,243,C48243,1996,2287.49759355,1.0,11,0.8725692239537525,0.48087482282020433
Georgia,JONES,169,C13169,28314,399.4085191200001,1.0,24,70.88982494009652,6.008885351989533
Iowa,JONES,105,C19105,20631,582.9046302300001,2.0,24,35.39343990432793,4.11731160730876
Mississippi,JONES,67,C28067,67168,706.80507573,3.0,24,95.03044376220386,3.3955613540568312
North Carolina,JONES,103,C37103,9165,478.47882537,2.0,24,19.154452640433675,5.015895945121748
South Dakota,JONES,75,C46075,917,980.68850022,1.0,24,0.9350573600019653,2.4472602660902036
Texas,JONES,253,C48253,19599,946.59790953,1.0,24,20.704672810582473,2.5353954153476166
Georgia,LANIER,173,C13173,9857,201.80535765,1.0,1,48.844094699881225,0.495526982853619
Georgia,LAURENS,175,C13175,49463,826.73311851,2.0,30,59.8294647844106,3.628740560686408
South Carolina,LAURENS,59,C45059,67470,730.23147639,2.0,30,92.39535980227427,4.108286340696944
Georgia,LUMPKIN,187,C13187,33448,287.07750591,1.0,4,116.51208928395137,1.3933519407313009
Georgia,MCDUFFIE,189,C13189,21626,268.98457794,1.0,1,80.39866138654209,0.37176852578628544
Georgia,MCINTOSH,191,C13191,10934,579.68300208,2.0,13,18.862033147025134,2.2426050019327484
North Dakota,MCINTOSH,51,C38051,2530,1004.60192664,1.0,13,2.518410459814525,1.2940449002999534
Oklahoma,MCINTOSH,91,C40091,18905,719.24847579,2.0,13,26.28437964951589,1.8074421340582203
Georgia,MERIWETHER,199,C13199,20583,510.18809673,1.0,4,40.34394399227402,0.7840245638104071
Georgia,MITCHELL,205,C13205,21741,519.0109458300001,2.0,14,41.889289955594066,2.6974382934470214
Iowa,MITCHELL,131,C19131,10556,474.42981417,1.0,14,22.24986643907991,2.9509106683129853
Kansas,MITCHELL,123,C20123,5793,726.41903529,1.0,14,7.974735956206498,1.927262271480942
North Carolina,MITCHELL,121,C37121,14896,224.12066625,1.0,14,66.46419649397237,6.24663500883199
Texas,MITCHELL,335,C48335,8970,925.1582733900002,1.0,14,9.695638311844506,1.5132545860180948
Georgia,MURRAY,213,C13213,39914,350.20236771000003,2.0,8,113.97410092056398,2.2843934643596526
Minnesota,MURRAY,101,C27101,8175,726.76975605,1.0,8,11.248404232492003,1.100761270457933
Oklahoma,MURRAY,99,C40099,13860,429.43543305,1.0,8,32.2749333969986,1.8629110185857776
Georgia,MUSCOGEE,215,C13215,206469,223.24208712,2.0,1,924.8659276734681,0.4479442084155337
Georgia,OCONEE,219,C13219,41747,188.25611298,1.0,33,221.75641119518454,17.529311254559826
South Carolina,OCONEE,73,C45073,78560,680.3579094,2.0,33,115.46863630832362,4.850388235965733
Georgia,OGLETHORPE,221,C13221,14820,446.50061313,1.0,5,33.19144378349401,1.1198192909410933
Georgia,PAULDING,223,C13223,168657,317.53643727,2.0,6,531.1421941054015,1.8895469293491578
Ohio,PAULDING,125,C39125,18790,423.07458687,1.0,6,44.41297251865824,1.4181896493451274
Georgia,PEACH,225,C13225,27943,152.84617179,1.0,1,182.81779434025825,0.654252565366132
Georgia,PIERCE,229,C13229,19713,346.69485201000003,2.0,41,56.85980015483876,11.825961580420987
Nebraska,PIERCE,139,C31139,7312,580.39379307,1.0,41,12.598342861875016,7.064169274300816
North Dakota,PIERCE,69,C38069,3976,1093.39344738,1.0,41,3.6363854288018005,3.7497938274867657
Washington,PIERCE,53,C53053,920483,1823.68718376,4.0,41,504.7373300623782,2.2481925828676363
Wisconsin,PIERCE,93,C55093,42203,598.70960916,2.0,41,70.48993260557742,6.848061125580348
Georgia,QUITMAN,239,C13239,2235,162.18593469,1.0,2,13.78047981948588,1.2331525565535464
Mississippi,QUITMAN,119,C28119,6166,410.5341006,1.0,2,15.019458775746825,0.487170248970056
Georgia,RABUN,241,C13241,16845,380.83415253,1.0,3,44.23185233806741,0.7877444761899806
Georgia,RICHMOND,245,C13245,206329,331.90242735000004,3.0,11,621.6555921190071,3.314227041913196
New York,RICHMOND,85,C36085,495666,103.90544307,3.0,11,4770.356444811799,10.586548379943306
North Carolina,RICHMOND,153,C37153,42920,484.54560219,2.0,11,88.57783417291282,2.2701681637978584
Virginia,RICHMOND,159,C51159,8918,218.54978223,1.0,11,40.80534836962121,5.033178202128653
Virginia,RICHMOND,760,C51760,226269,63.20115048,2.0,11,3580.1405240495233,17.40474645865972
Georgia,SCREVEN,251,C13251,13974,662.49004692,2.0,7,21.093147081932614,1.0566196477281258
Georgia,SPALDING,255,C13255,67247,201.60550371,1.0,5,333.55736208834674,2.4800910233047326
Georgia,STEPHENS,257,C13257,26715,185.75293191,1.0,13,143.82007177654566,6.998543638761347
Oklahoma,STEPHENS,137,C40137,42776,900.3789951000001,2.0,13,47.50888262919673,1.4438364367391936
Texas,STEPHENS,429,C48429,9089,930.79152504,1.0,13,9.764807430546178,1.396660761327982
Georgia,STEWART,259,C13259,5305,468.29309982,1.0,13,11.32837533168673,2.7760391953237984
Tennessee,STEWART,161,C47161,13649,497.98991736,1.0,13,27.408185435475502,2.610494619834285
Georgia,TALBOT,263,C13263,5719,398.74755414,1.0,7,14.342407722937564,1.7554966613142673
Maryland,TALBOT,41,C24041,37498,481.62078666,2.0,7,77.857935202601,1.4534256398160088
Georgia,TATTNALL,267,C13267,22744,493.27860036,3.0,3,46.10781814455601,0.6081755822795816
Georgia,TELFAIR,271,C13271,12229,448.49122188,1.0,1,27.26697737524958,0.222969804360533
Georgia,TERRELL,273,C13273,9136,341.11237524,1.0,9,26.782962633859558,2.6384267042987744
Texas,TERRELL,443,C48443,757,2381.86309647,1.0,9,0.31781843428444695,0.37785547008718917
Georgia,THOMAS,275,C13275,45777,557.79293778,3.0,11,82.0680881729897,1.9720579546560209
Kansas,THOMAS,193,C20193,7930,1085.6482143,1.0,11,7.304391879014948,1.013219554466134
Nebraska,THOMAS,171,C31171,669,720.5614010400001,1.0,11,0.9284427378907883,1.5265874614048838
Georgia,TIFT,277,C13277,41296,271.50263907000004,2.0,3,152.10165227658388,1.104961635097229
Georgia,TOOMBS,279,C13279,26961,374.73734415,2.0,4,71.94639237558357,1.0674143002942558
Georgia,TOWNS,281,C13281,12478,173.52359232,1.0,3,71.90953018647141,1.728871538382868
Georgia,TREUTLEN,283,C13283,6396,204.49065117,1.0,3,31.27771349646096,1.467059732479407
Georgia,TROUP,285,C13285,69343,450.46402752,2.0,6,153.93682017577146,1.3319598532723256
Georgia,TURNER,287,C13287,8965,292.90788189,1.0,6,30.606892317656232,2.0484255873501103
South Dakota,TURNER,125,C46125,8673,623.9316829200001,2.0,6,13.900560329634748,0.9616437446997406
Georgia,TWIGGS,289,C13289,7996,366.2951487,1.0,4,21.829390938914173,1.09201555472307
Georgia,UPSON,293,C13293,27681,330.86051037000004,1.0,2,83.66365623097312,0.6044843483325972
Georgia,WARE,299,C13299,36208,917.15361114,2.0,5,39.47866481711207,0.5451649472093469
Georgia,WARREN,301,C13301,5214,289.58205354,1.0,97,18.005259429102672,33.496550913367074
Illinois,WARREN,187,C17187,16835,548.51196114,1.0,97,30.692129238186478,17.684208708666993
Indiana,WARREN,171,C18171,8438,370.10481105,1.0,97,22.798947076805366,26.208791970255042
Iowa,WARREN,181,C19181,52398,578.91383823,1.0,97,90.51087837216718,16.755515863392148
Kentucky,WARREN,227,C21227,134482,553.09217418,3.0,97,243.14572918949628,17.537763962003197
Mississippi,WARREN,149,C28149,44654,624.79809249,2.0,97,71.46948836229792,15.52501538751937
Missouri,WARREN,219,C29219,35446,442.1892520500001,2.0,97,80.16024775742848,21.936308842945785
New Jersey,WARREN,41,C34041,109580,366.31095306,2.0,97,299.1447541620502,26.48023467212892
New York,WARREN,113,C36113,65709,940.95800643,1.0,97,69.83202178097227,10.308642823287997
North Carolina,WARREN,185,C37185,18618,448.78587975,2.0,97,41.48526243822848,21.6138707514672
Ohio,WARREN,165,C39165,242269,411.59470482,2.0,97,588.6105850315784,23.566872669661866
Pennsylvania,WARREN,123,C42123,38587,907.7828229600002,1.0,97,42.50686290161305,10.685375130112385
Tennessee,WARREN,177,C47177,40930,438.41617872,2.0,97,93.35878096355668,22.12509590389689
